facet_id,facet_raw,facet_normalized,facet_key,catalogue_id,source_qualifier,facet_type,conversation_observable,sensitivity,abstention_reason,scoring_definition,score_anchors,retrieval_text,is_header_like,has_numeric_prefix,has_encoding_artifact,classification_rule
F0259,Basophil count,Basophil count,basophil count,,,biometric_physiological,False,high,requires_biometric_measurement,NOT SCORABLE FROM CONVERSATION. 'Basophil count' is classified as biometric_physiological; establishing it requires evidence outside the transcript (requires_biometric_measurement).,,Basophil count. biometric physiological. NOT SCORABLE FROM CONVERSATION. 'Basophil count' is classified as biometric_physiological; establishing it requires evidence outside the transcript (requires_biometric_measurement).,False,False,False,biomarker_named_analyte
F0260,Attachment avoidance score,Attachment avoidance score,attachment avoidance score,,,psychometric_instrument_score,False,low,psychometric_instrument_scale,NOT SCORABLE FROM CONVERSATION. 'Attachment avoidance score' is classified as psychometric_instrument_score; establishing it requires evidence outside the transcript (psychometric_instrument_scale).,,Attachment avoidance score. psychometric instrument score. NOT SCORABLE FROM CONVERSATION. 'Attachment avoidance score' is classified as psychometric_instrument_score; establishing it requires evidence outside the transcript (psychometric_instrument_scale).,False,False,False,psychometric_instrument_output
F0261,Time Orientation End Points:,Time Orientation End Points,time orientation end points,,,instrument_or_scale_header,False,low,malformed_or_header_row,NOT SCORABLE FROM CONVERSATION. 'Time Orientation End Points' is classified as instrument_or_scale_header; establishing it requires evidence outside the transcript (malformed_or_header_row).,,Time Orientation End Points. instrument or scale header. NOT SCORABLE FROM CONVERSATION. 'Time Orientation End Points' is classified as instrument_or_scale_header; establishing it requires evidence outside the transcript (malformed_or_header_row).,True,False,False,structural_header
F0262,Brazenness,Brazenness,brazenness,,,personality_trait,True,low,,"Rate how strongly the speaker's own words display the disposition 'Brazenness', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Brazenness. personality trait. Rate how strongly the speaker's own words display the disposition 'Brazenness', on a 1-5 scale.",False,False,False,fallback_bare_trait_noun
F0263,Talkativeness,Talkativeness,talkativeness,,,communication_style,True,low,,"Rate how strongly the speaker's own manner of speaking demonstrates 'Talkativeness', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Talkativeness. communication style. Rate how strongly the speaker's own manner of speaking demonstrates 'Talkativeness', on a 1-5 scale.",False,False,False,communication
F0264,Equitableness,Equitableness,equitableness,,,personality_trait,True,low,,"Rate how strongly the speaker's own words display the disposition 'Equitableness', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Equitableness. personality trait. Rate how strongly the speaker's own words display the disposition 'Equitableness', on a 1-5 scale.",False,False,False,fallback_bare_trait_noun
F0265,Ideas generated/day,Ideas generated/day,ideas generated day,,,quantified_activity_metric,False,low,requires_external_records,NOT SCORABLE FROM CONVERSATION. 'Ideas generated/day' is classified as quantified_activity_metric; establishing it requires evidence outside the transcript (requires_external_records).,,Ideas generated/day. quantified activity metric. NOT SCORABLE FROM CONVERSATION. 'Ideas generated/day' is classified as quantified_activity_metric; establishing it requires evidence outside the transcript (requires_external_records).,False,False,False,quantified_unit_bearing
F0266,Originality,Originality,originality,,,cognitive_style,True,low,,"Rate how strongly the speaker's reasoning in this conversation exhibits 'Originality', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Originality. cognitive style. Rate how strongly the speaker's reasoning in this conversation exhibits 'Originality', on a 1-5 scale.",False,False,False,cognitive_style
F0267,Fearfulness: Fear of physical dangers,Fearfulness: Fear of physical dangers,fearfulness fear of physical dangers,,,emotional_state,True,medium,,"Rate how strongly the speaker expresses or reports the emotional state 'Fearfulness: Fear of physical dangers', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Fearfulness: Fear of physical dangers. emotional state. Rate how strongly the speaker expresses or reports the emotional state 'Fearfulness: Fear of physical dangers', on a 1-5 scale.",False,False,False,emotional
F0268,Dance rehearsal hours/week,Dance rehearsal hours/week,dance rehearsal hours week,,,quantified_activity_metric,False,low,requires_external_records,NOT SCORABLE FROM CONVERSATION. 'Dance rehearsal hours/week' is classified as quantified_activity_metric; establishing it requires evidence outside the transcript (requires_external_records).,,Dance rehearsal hours/week. quantified activity metric. NOT SCORABLE FROM CONVERSATION. 'Dance rehearsal hours/week' is classified as quantified_activity_metric; establishing it requires evidence outside the transcript (requires_external_records).,False,False,False,quantified_unit_bearing
F0269,561. Practice frequency: Mantra meditation,Mantra meditation,mantra meditation,561,Practice frequency,quantified_activity_metric,False,low,requires_external_records,NOT SCORABLE FROM CONVERSATION. 'Mantra meditation' is classified as quantified_activity_metric; establishing it requires evidence outside the transcript (requires_external_records).,,Mantra meditation. quantified activity metric. NOT SCORABLE FROM CONVERSATION. 'Mantra meditation' is classified as quantified_activity_metric; establishing it requires evidence outside the transcript (requires_external_records).,False,True,False,quantified_count_noun
F0270,Public-transport km/week,Public-transport km/week,public transport km week,,,quantified_activity_metric,False,low,requires_external_records,NOT SCORABLE FROM CONVERSATION. 'Public-transport km/week' is classified as quantified_activity_metric; establishing it requires evidence outside the transcript (requires_external_records).,,Public-transport km/week. quantified activity metric. NOT SCORABLE FROM CONVERSATION. 'Public-transport km/week' is classified as quantified_activity_metric; establishing it requires evidence outside the transcript (requires_external_records).,False,False,False,quantified_unit_bearing
F0271,Social Desirability Bias,Social Desirability Bias,social desirability bias,,,interpersonal,True,low,,"Rate how strongly the speaker describes relating to others in terms of 'Social Desirability Bias', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Social Desirability Bias. interpersonal. Rate how strongly the speaker describes relating to others in terms of 'Social Desirability Bias', on a 1-5 scale.",False,False,False,interpersonal
F0272,761. I Ching hexagram 43 resonance level,I Ching hexagram 43 resonance level,i ching hexagram 43 resonance level,761,,spiritual_religious_practice_metric,False,medium,requires_quantified_self_report,NOT SCORABLE FROM CONVERSATION. 'I Ching hexagram 43 resonance level' is classified as spiritual_religious_practice_metric; establishing it requires evidence outside the transcript (requires_quantified_self_report).,,I Ching hexagram 43 resonance level. spiritual religious practice metric. NOT SCORABLE FROM CONVERSATION. 'I Ching hexagram 43 resonance level' is classified as spiritual_religious_practice_metric; establishing it requires evidence outside the transcript (requires_quantified_self_report).,False,True,False,spiritual_practice_named
F0273,Disagreeableness,Disagreeableness,disagreeableness,,,personality_trait,True,low,,"Rate how strongly the speaker's own words display the disposition 'Disagreeableness', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Disagreeableness. personality trait. Rate how strongly the speaker's own words display the disposition 'Disagreeableness', on a 1-5 scale.",False,False,False,fallback_bare_trait_noun
F0274,Participation in Community Activities,Participation in Community Activities,participation in community activities,,,interpersonal,True,low,,"Rate how strongly the speaker describes relating to others in terms of 'Participation in Community Activities', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Participation in Community Activities. interpersonal. Rate how strongly the speaker describes relating to others in terms of 'Participation in Community Activities', on a 1-5 scale.",False,False,False,interpersonal
F0275,Impudence,Impudence,impudence,,,personality_trait,True,low,,"Rate how strongly the speaker's own words display the disposition 'Impudence', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Impudence. personality trait. Rate how strongly the speaker's own words display the disposition 'Impudence', on a 1-5 scale.",False,False,False,fallback_bare_trait_noun
F0276,Analogies,Analogies,analogies,,,cognitive_test_ability,False,low,requires_standardised_assessment,NOT SCORABLE FROM CONVERSATION. 'Analogies' is classified as cognitive_test_ability; establishing it requires evidence outside the transcript (requires_standardised_assessment).,,Analogies. cognitive test ability. NOT SCORABLE FROM CONVERSATION. 'Analogies' is classified as cognitive_test_ability; establishing it requires evidence outside the transcript (requires_standardised_assessment).,False,False,False,cognitive_test_score
